x,y,z
327.0524038613817,423.8094969444831,a
316.39290588559857,388.45913724292683,a
375.12229579935706,369.38157508729176,a
361.45085464046235,403.5369089519247,a
397.05166088978217,366.2961955712444,a
358.11537252182853,407.6420284309177,a
323.5115230092441,365.19347464078965,a
378.26938520855043,376.6856820375985,a
397.58972958736246,355.3266775871271,a
396.9388232323345,357.50500006828,a
374.39683102944605,342.28097710407644,a
367.3357453276639,336.2735935528999,a
358.35453268152776,374.21909033935947,a
409.45261032251744,347.67810817142856,a
367.07589303692225,317.1896792797808,a
372.79884094912694,347.6455438866469,a
346.1778455060697,368.86221249727686,a
399.46245949323736,361.02906898624104,a
409.57882203675626,334.04711596188963,a
415.8125283265609,365.6024250841307,a
400.51947421460324,364.3251127575676,a
387.550881321072,334.8677284316059,a
419.0209130927344,378.1102235287697,a
445.3322525335302,368.6203128965612,a
439.2004116906341,380.59363920887637,a
458.2355846642142,274.4081012414429,a
469.55604570822095,383.99797261424146,a
422.46225171288523,304.6763384394877,a
432.3497183743698,391.7109135417695,a
422.23457784625333,391.26201380262444,a
431.01781930160087,382.8706068990118,a
457.779978231727,401.8050319086353,a
490.88476288199445,368.5682039351352,a
482.15395806161416,382.886416624445,a
481.2181289724299,335.69183197409416,a
495.6283589499723,341.24482083161604,a
463.0725446948798,363.3136958235809,a
469.5588968306608,376.06956959103906,a
463.9185027534891,386.9149405313103,a
453.0496168190308,357.94100035609074,a
471.4764655060701,401.7503945387768,a
503.54928165621664,410.68814909757464,a
486.72179716040995,411.46388339538,a
498.0185645973596,436.4959852088889,a
473.5540306187417,376.42790505391935,a
481.26697690782777,385.8584667498624,a
516.804221895682,416.1257843365648,a
426.30897712169764,388.85688973638463,a
481.3010658937266,402.9178152843633,a
506.17877943839153,392.8608391268012,a
499.24960654846,396.7068475558255,a
489.91808142993824,401.55842049644605,a
423.38968138804125,435.5514524954807,a
467.0149832604536,468.1972799993737,a
478.803482282134,426.9141104172809,a
487.3818345263322,438.8351784918447,a
485.9820610528726,403.8989858339319,a
479.2980087194203,407.1238131519834,a
479.02190291312826,436.32456127092934,a
469.1785047737058,403.13835253252,a
504.55648158987213,433.9401193292003,a
484.49169761345576,459.9039632099906,a
481.61588126512186,390.5948826497648,a
480.47481588884773,439.455629341282,a
524.6939749421491,413.2907646281859,a
481.10871353018376,448.25314751008915,a
486.2602943246848,471.187209927038,a
461.12336636653123,451.3041771584555,a
555.0590721434486,455.632300804334,a
513.9223080081413,407.96406601661596,a
506.77788382186463,447.04806440824166,a
502.3771429931128,478.59279525226356,a
510.72710948592874,400.0105254554268,a
496.77178657770696,420.1226312451184,a
532.871824453713,401.07509141719737,a
574.1775613086893,492.15098763104373,a
517.8468180842814,445.21937446070194,a
562.3654400866415,438.02826811748577,a
533.2285884350717,435.54485809713464,a
514.1989210643443,444.31136854322756,a
512.0661365629647,466.5988581093862,a
526.0063747312801,370.7344166957521,a
532.8843015776038,477.38517089768345,a
508.8296007576183,438.40012935135377,a
535.2625093033689,403.18470761478005,a
540.187487734676,478.5539848027502,a
502.3978438792206,460.0832664636898,a
541.3327884920795,470.8990781326344,a
531.9011293864748,468.48839187108854,a
587.2886359613024,476.092182490145,a
540.6739499750837,429.10676899174933,a
517.845755011695,423.20548954470706,a
605.7919165647044,457.6815155326084,a
572.0080191753981,445.0093226593127,a
584.1318349069078,433.7709707899859,a
567.2311341649634,439.34248623625797,a
548.8289631210997,491.62339058664537,a
599.6809356507214,479.6175228410026,a
598.4931743219735,440.64577293524326,a
570.5719168188414,389.0366128321267,a
583.5362555882166,407.7214127315608,a
563.6207905353416,448.9550412353549,a
579.6816527279522,451.0962892814905,a
577.4703017231033,416.4244319112281,a
629.1890386696197,448.4029843470024,a
591.0562752696894,426.32991285398856,a
574.6893212350345,415.3712556172325,a
582.453558067834,444.3766116663189,a
616.7236052986582,416.6199103755722,a
623.19481542571,446.84168145110704,a
615.3190718463512,524.1293821391829,a
632.9446118061923,409.9233136856726,a
579.05544778088,412.5403631238478,a
606.2719729984569,474.77346866994446,a
576.1987268461827,446.2270483142472,a
598.6132245339014,478.7142757208832,a
617.5728956513581,447.2002864308745,a
631.2553261110645,445.0409651271956,a
588.3223894522398,401.98388530383386,a
608.4274393211487,428.00459354158903,a
629.4097624850573,425.63612718392403,a
612.285917036852,435.55412581612285,a
587.6095259972241,407.350259045003,a
635.4751940140662,412.65259570271,a
626.8359265881868,388.90668110345763,a
648.6339412268395,398.7500276220768,a
670.9718131834998,394.2465388709552,a
632.3229522606961,403.53413725726915,a
643.783403480992,342.678854810967,a
690.0126280579206,428.308969917872,a
622.345049126279,408.6840584279963,a
656.5350267533973,377.11904804146894,a
696.927487245828,386.80172910922977,a
664.0477809452443,464.1576072803397,a
682.0922874235446,370.14830492521526,a
699.8474814410455,381.64321210927415,a
655.3775080706697,354.57336672989715,a
670.798387932318,376.05302244387894,a
692.1480006894312,324.4634987934337,a
661.6725920856135,364.51528505793135,a
693.9468606759663,373.16853249075814,a
690.6353067860159,349.57136776240066,a
659.2304252409944,386.50168312888184,a
658.6528892820555,380.62467623711143,a
709.0001960025489,375.32556868745365,a
639.2471330140322,381.8830666848019,a
677.9353997593818,323.6083360400745,a
636.9587720559011,392.2003759004399,a
655.2528976542701,323.0196260245303,a
629.8560071733773,349.18455200715323,a
665.2465846653763,381.96901518025624,a
670.9140409865946,321.00754200572754,a
632.0629101602949,348.23102254205446,a
652.9572120393891,354.73753263739775,a
662.1180271916762,355.26130912696397,a
683.4118529213689,358.7121370194953,a
652.631313457044,332.7649799703437,a
603.3405008766825,379.9360665410487,a
641.0760892421482,328.44360164943816,a
638.0991900839273,342.86179827856824,a
594.4330646581352,344.3372519183624,a
610.9642612269189,352.5097985748944,a
635.0007152205853,318.04797783199837,a
575.0759183315015,362.3656589813992,a
606.3403610889906,369.7098803914432,a
576.1119817291019,360.0025260861861,a
615.9114311708926,367.3447650348204,a
611.0921778362398,324.01809544747243,a
609.2261015623436,347.94403142394606,a
646.0068329688164,343.79459228750426,a
565.0324199578079,376.9566895443766,a
589.0266134635114,352.7603206663737,a
616.3240659965729,338.3766371621674,a
566.5682588065865,351.2777077830379,a
582.398728943158,359.74707710818774,a
612.4454701535382,322.15098881594565,a
577.4813819753615,338.12817841019057,a
617.5939351388627,401.07274903797355,a
588.0402926120114,349.28359299719096,a
562.6758168357536,339.66397790098733,a
597.2729825929213,318.50411036650803,a
566.8232495943637,345.7696834555705,a
556.1113345508558,300.9601663089046,a
573.5001391320006,318.8877727838278,a
567.7334729684794,343.612128181221,a
522.257618686636,292.21273714254727,a
533.0594512647227,275.5465475084593,a
578.7040529984765,324.8946807480139,a
512.3401012580557,353.0838378944637,a
542.1931216280481,305.69309051167716,a
480.90692581530817,332.12651710936177,a
532.9898084070121,344.8253969734573,a
468.4601056501772,325.52549689983493,a
486.60267747700254,356.65058672834505,a
499.62520307613653,327.3256726711192,a
512.593092221726,317.30854573868487,a
469.457860203412,265.2315392008196,a
521.7550049839193,319.61722268922733,a
459.6124647427686,287.86806417625587,a
463.6962552036979,263.0882374986276,a
469.9405860850894,285.9441327756484,a
458.87012860320715,307.8308316492865,a
461.31606638915525,317.18729517932,a
450.7231373818648,324.4442746271732,a
424.90795263214534,296.04549270665063,a
441.969751850127,294.0319450737341,a
419.1483325535076,344.0085938398073,a
406.4600733108839,305.86597440759374,a
367.21773263574494,341.0337560375274,a
347.9595582615257,323.71212156372985,a
364.30709445544716,290.8850185053302,a
389.89212262086517,270.3733688861522,a
342.71301517504367,343.93663881365734,a
332.9967343165957,385.40725752711523,a
309.126058740795,292.0578034470283,a
369.0634532635334,320.1794682980923,a
342.9452628959628,378.24577047922946,a
350.1237416528155,290.07302233967533,a
298.79633157091,322.4172678205584,a
313.2669605321605,326.19401094091734,a
301.52591018376995,322.312764852696,a
293.06788388696515,354.8921830253265,a
328.1737511557855,316.78897158824145,a
290.4535124841811,312.1977732600458,a
275.57661159900954,332.42139921956505,a
268.0983993567249,347.0990296278322,a
265.5623863007453,332.09710853913134,a
292.8775044628922,306.2561142249674,a
297.4594269953309,340.2573756769716,a
304.51659891267104,382.60748815191346,a
281.1841008588285,332.55061908056956,a
277.21385522184136,323.1601018669737,a
293.96498153303577,300.94404158008814,a
265.21999573406214,294.22952227983683,a
279.0199371156377,340.03929167014815,a
257.8204824603983,325.5104523645606,a
257.7800041320217,325.79555105283083,a
211.5032433011446,344.9915678783726,a
212.96700427988586,316.22360353064585,a
262.62398028723067,355.50448027517996,a
233.01763095663537,354.17865189142515,a
238.57926739815835,310.36292479851807,a
247.2723997085613,330.50679326715624,a
190.87595552886168,346.13445342594514,a
242.59915977715903,316.00120041833094,a
217.68026605537574,313.318657091281,a
174.10419165778018,338.7831859433451,a
205.86340866144593,297.99941324261744,a
168.72525886828953,331.5843366757972,a
228.68531085693104,303.400215844208,a
212.55591098818368,337.102014478837,a
187.54416589926197,335.2970973294124,a
189.41902048927548,321.28245988319634,a
182.13035534906646,332.8926184457514,a
137.6630182088619,361.0080968316457,a
245.6127779804312,331.31685593802655,a
223.91801041297825,334.70731535052596,a
195.29272491331284,381.2176551416073,a
185.40559498349768,311.69890691898706,a
154.94506908821964,331.7979351603666,a
195.11113546986266,286.74151189941426,a
166.84882440030967,331.81175138283544,a
135.0491669417702,265.1398482350423,a
140.8014298278215,266.85905884962517,a
112.47655560865368,249.5478710733516,a
147.1337156297128,263.49322773725424,a
105.91416957617795,263.5293490487832,a
90.7852587692009,313.5733453057835,a
142.71074235439056,277.95511215461306,a
124.02096002411513,266.1869693614175,a
159.0991895227158,280.62410910782944,a
23.522898342513173,69.3994035036178,b
50.048301534400466,42.19095055278552,b
77.96675940958394,66.13753815465299,b
83.03431347818169,78.2061227638535,b
30.997844059373357,135.33590763165614,b
67.43866166502369,91.45192628806808,b
111.3047832854562,144.39217227349036,b
92.66685226121233,114.36422073879015,b
120.40491579160158,108.96543949219387,b
165.69199182856002,127.83323024798625,b
159.6482907226641,149.77331445134695,b
207.58709198961157,137.4973944004932,b
150.25646122941492,93.31101039657659,b
210.57838859766497,123.13026781849885,b
172.62726876950939,113.06803120955215,b
215.4361734401182,98.82547578842122,b
257.8272886499582,122.08016708388203,b
248.1236981945237,70.73967021794226,b
209.14677591210398,45.81811128137406,b
281.01963406959834,48.970916081629696,b
224.48781289631506,81.27364504804132,b
259.0637120803654,70.55144136649182,b
263.74638393126907,-9.808761422999112,b
300.77355939834706,58.823068054309374,b
265.90381295417734,79.8576474292417,b
279.8960734962561,54.68376441180828,b
248.1943590662108,85.69289130064055,b
258.8938760159076,7.056788346307371,b
295.6182377890622,71.94183993021767,b
296.2120336450463,74.79453539403369,b
301.09222739385035,34.14115080248325,b
284.24478042487374,82.99107132255824,b
294.049546090154,87.23087794451544,b
313.71711149572826,102.15845048298144,b
316.01902359506045,124.51104525293601,b
304.3557118427555,133.00643576850848,b
350.6432269034058,177.0700688870878,b
384.082968185171,181.88741231180177,b
362.2713888358318,153.11727921455469,b
387.3491549915606,139.86829500041506,b
373.91727237612287,181.70486080507106,b
333.16917494988496,185.47767954149174,b
377.1887897651669,169.35896265681498,b
344.61522434690517,199.0821457643146,b
390.2876297299078,191.73800548750535,b
342.3903202946113,271.402913928148,b
328.24816432133224,268.7343643488026,b
338.46922415241136,263.29270888682237,b
372.92247967610336,256.5969994894642,b
329.5779666164241,315.33654641097553,b
398.1960686439734,304.85199222484016,b
322.5313446613924,327.8880920560574,b
362.8960737296228,321.95024244084993,b
344.061994621919,338.99123503515375,b
389.2997707286135,359.00661129640594,b
370.27323050807587,353.57455528617083,b
346.6316273642092,286.1779477203088,b
370.5243525187241,254.12680790185595,b
366.5175667605414,223.21465170721137,b
364.3568570573359,214.74932195681714,b
400.50552985816006,60.54171654815548,b
443.1354906357995,65.95770800721692,b
367.82520836124826,55.33992661715632,b
353.10531384848866,46.92370920455761,b
403.3989708807088,35.6809183741978,b
419.19697745255405,20.357011815364217,b
435.0551263332617,21.004247871585278,b
354.4760590650542,-26.212236514607753,b
444.4662130392329,21.051050928661596,b
437.5579269383775,34.19226933598878,b
433.17785464418824,48.86038404480098,b
456.4983130473608,84.29915276500446,b
485.1828958403897,71.09054137162974,b
485.89481117845554,15.632662077979717,b
510.92265129468615,47.691778155258476,b
508.7394972371086,27.827023235767115,b
529.2938718853442,57.61227199259571,b
549.5652100692431,18.683984665491153,b
542.0014211107155,37.69035539101861,b
586.999323645271,36.91949365340088,b
595.7110616499851,98.1099405302765,b
621.0201511543495,44.22117755680409,b
611.0030276327362,62.838683588410845,b
619.4649305462947,26.387451725346068,b
658.135927076401,68.23151092979583,b
647.7688937014027,43.54411921558568,b
610.6036458353163,97.0104211707042,b
688.1163434679571,78.70802663520459,b
641.2301433296336,23.258059231601806,b
667.3813091902163,69.1843382894586,b
644.1781246432533,87.04996278592228,b
645.2150616815396,84.96471730584898,b
614.2354129052595,109.60944357327298,b
627.3570698708029,119.51659539218895,b
542.7613481420406,50.76605447110637,b
502.49349853864675,112.9542671433748,b
